,STID,YEAR,MONTH,DAY,TR05,TR25,TR60,TR75
304690,ALTU,2000,2,3,2.3026,2.0108,,
304710,BUFF,2000,2,3,,2.4338,3.1075,3.6529
304819,WEST,2000,2,3,1.5482,1.5965,1.5125,
304825,ACME,2000,2,4,1.6322,1.6469,2.5364,3.6034
304827,ALTU,2000,2,4,2.3679,2.0097,,
304847,BUFF,2000,2,4,2.8344,2.4282,3.1089,3.6524
304956,WEST,2000,2,4,1.5506,1.5913,1.5144,
304962,ACME,2000,2,5,1.6625,1.649,2.5279,3.5981
304964,ALTU,2000,2,5,2.4313,2.0168,,
304984,BUFF,2000,2,5,,2.4302,3.1107,3.6508
305093,WEST,2000,2,5,1.5637,1.5876,1.5115,
305099,ACME,2000,2,6,1.6795,1.6458,2.524,3.5976
305101,ALTU,2000,2,6,2.4711,2.0238,,
305121,BUFF,2000,2,6,2.7931,2.4266,3.1148,3.6517
305230,WEST,2000,2,6,1.5765,1.5823,1.5107,
305236,ACME,2000,2,7,1.7043,1.6476,2.516,3.5978
305238,ALTU,2000,2,7,2.4965,2.0228,,
305258,BUFF,2000,2,7,2.7719,2.4158,3.1129,3.6482
305367,WEST,2000,2,7,1.5849,1.5781,1.509,
305373,ACME,2000,2,8,1.7304,1.648,2.5112,3.6004
305375,ALTU,2000,2,8,2.5209,2.0201,,
305395,BUFF,2000,2,8,2.7497,2.4097,3.1092,3.6454
305504,WEST,2000,2,8,1.6016,1.5761,1.5079,
305510,ACME,2000,2,9,1.7609,1.654,2.5073,3.5986
305512,ALTU,2000,2,9,2.5458,2.0269,,
305532,BUFF,2000,2,9,2.7322,2.4017,3.1098,3.6432
305641,WEST,2000,2,9,1.6584,1.5717,1.5086,
305647,ACME,2000,2,10,1.7852,1.6467,2.4929,3.5843
305649,ALTU,2000,2,10,2.5596,2.0237,,
305669,BUFF,2000,2,10,2.7228,2.3916,3.1061,3.6401
305778,WEST,2000,2,10,1.7809,1.5729,1.506,
305784,ACME,2000,2,11,1.8343,1.6476,2.4745,3.5682
305786,ALTU,2000,2,11,2.6135,2.0344,,
305806,BUFF,2000,2,11,2.7597,2.4006,3.1128,3.6446
305915,WEST,2000,2,11,1.8735,1.5723,1.5071,
305921,ACME,2000,2,12,1.8696,1.6578,2.4726,3.5652
305923,ALTU,2000,2,12,2.6334,2.0536,,
305943,BUFF,2000,2,12,,2.4121,3.1097,3.6353
306052,WEST,2000,2,12,1.891,1.5729,1.5077,
306058,ACME,2000,2,13,1.896,1.6608,2.4707,3.5659
306060,ALTU,2000,2,13,2.6503,2.0583,,
306080,BUFF,2000,2,13,2.7663,2.409,3.1135,3.6454
306189,WEST,2000,2,13,1.9071,1.5743,1.5091,
306195,ACME,2000,2,14,1.9231,1.6687,2.466,3.5607
306197,ALTU,2000,2,14,2.6811,2.0783,,
306217,BUFF,2000,2,14,,2.4116,3.1098,3.6408
306326,WEST,2000,2,14,1.9936,1.5747,1.505,
306332,ACME,2000,2,15,1.9454,1.6781,2.4705,3.5652
306334,ALTU,2000,2,15,2.6797,2.0826,,
306354,BUFF,2000,2,15,2.7259,2.3985,3.1026,3.6377
306463,WEST,2000,2,15,2.0726,1.5765,1.5042,
306469,ACME,2000,2,16,1.9759,1.6853,2.4625,3.5561
306471,ALTU,2000,2,16,2.6981,2.0884,,
306491,BUFF,2000,2,16,2.7342,2.3977,3.1043,3.6351
306600,WEST,2000,2,16,2.156,1.5787,1.5048,
306606,ACME,2000,2,17,1.7005,1.687,2.4508,3.5453
306608,ALTU,2000,2,17,2.708,2.0916,,
306628,BUFF,2000,2,17,2.7255,2.3895,3.0991,3.633
306737,WEST,2000,2,17,1.887,1.5824,1.5061,
306743,ACME,2000,2,18,1.5658,1.6918,2.4422,3.5401
306745,ALTU,2000,2,18,2.7653,2.0965,,
306765,BUFF,2000,2,18,2.7694,2.3973,3.1046,3.6385
306874,WEST,2000,2,18,1.5772,1.5691,1.501,
306880,ACME,2000,2,19,1.6029,1.6976,2.4388,3.5308
306882,ALTU,2000,2,19,2.8163,2.1293,,
306902,BUFF,2000,2,19,,2.4049,3.1006,3.6322
307011,WEST,2000,2,19,1.572,1.5689,1.5008,
307017,ACME,2000,2,20,1.6423,1.6987,2.4392,3.5286
307019,ALTU,2000,2,20,2.8397,2.1464,,
307039,BUFF,2000,2,20,2.7464,2.4007,3.1013,3.6322
307148,WEST,2000,2,20,1.5764,1.5666,1.5016,
307154,ACME,2000,2,21,1.672,1.6944,2.4388,3.5262
307156,ALTU,2000,2,21,2.8389,2.1551,,
307176,BUFF,2000,2,21,2.6911,2.3791,3.0904,3.6252
307285,WEST,2000,2,21,1.5879,1.5635,1.4978,
307291,ACME,2000,2,22,1.6439,1.685,2.4323,3.5219
307293,ALTU,2000,2,22,2.4679,2.1494,,
307313,BUFF,2000,2,22,2.6802,2.3561,3.0803,3.6237
307422,WEST,2000,2,22,1.6404,1.5632,1.4978,
307428,ACME,2000,2,23,1.4823,1.683,2.4236,3.5106
307430,ALTU,2000,2,23,1.6402,2.1564,,
307450,BUFF,2000,2,23,2.6749,2.3539,3.065,3.6146
307559,WEST,2000,2,23,1.5925,1.5593,1.4955,
307565,ACME,2000,2,24,1.4973,1.6754,2.4152,3.5041
307567,ALTU,2000,2,24,1.8728,2.1536,,
307587,BUFF,2000,2,24,2.5469,2.3539,3.065,3.6163
307696,WEST,2000,2,24,1.5894,1.5593,1.4931,
307702,ACME,2000,2,25,1.4555,1.5603,2.4103,3.4985
307704,ALTU,2000,2,25,1.6079,2.1157,,
307724,BUFF,2000,2,25,1.6718,2.1839,2.4546,3.6055
307833,WEST,2000,2,25,1.5927,1.5537,1.4905,
307839,ACME,2000,2,26,1.4576,1.5144,2.3979,3.4813
307841,ALTU,2000,2,26,1.7364,2.0739,,
307861,BUFF,2000,2,26,1.789,2.1158,2.0737,3.597
307970,WEST,2000,2,26,1.5776,1.5495,1.4921,
307976,ACME,2000,2,27,1.4696,1.5126,2.4047,3.4829
307978,ALTU,2000,2,27,1.8889,2.0316,,
307998,BUFF,2000,2,27,1.8863,2.1039,2.0089,3.5454
308107,WEST,2000,2,27,1.5784,1.5507,1.4915,
308113,ACME,2000,2,28,1.4799,1.5061,2.4049,3.4807
308115,ALTU,2000,2,28,1.9883,1.9958,,
308135,BUFF,2000,2,28,1.9461,2.0962,1.9997,3.4917
308244,WEST,2000,2,28,1.5959,1.5473,1.4883,
308250,ACME,2000,2,29,1.492,1.5016,2.3991,3.4727
308252,ALTU,2000,2,29,2.053,1.9821,,
308272,BUFF,2000,2,29,1.9938,2.0888,2.0012,3.371
308381,WEST,2000,2,29,1.7609,1.5527,1.4905,
308387,ACME,2000,3,1,1.5095,1.4927,2.3925,3.4642
308389,ALTU,2000,3,1,2.1161,1.9834,,
308409,BUFF,2000,3,1,2.0541,2.1061,2.01,3.2462
308518,WEST,2000,3,1,,,,
308524,ACME,2000,3,2,1.5101,1.4953,2.3895,3.4608
308526,ALTU,2000,3,2,1.7089,1.9783,,
308546,BUFF,2000,3,2,1.8217,1.9592,1.8832,3.0902
308655,WEST,2000,3,2,1.7953,1.5527,1.4905,
308661,ACME,2000,3,3,1.5035,1.4904,2.3801,3.4432
308663,ALTU,2000,3,3,1.6017,1.92,,
308683,BUFF,2000,3,3,1.6742,1.7081,1.5964,2.4111
308792,WEST,2000,3,3,1.5411,1.5495,1.4887,
308798,ACME,2000,3,4,1.506,1.4929,2.3891,3.4516
308800,ALTU,2000,3,4,1.7088,1.8629,,
308820,BUFF,2000,3,4,1.7351,1.8097,1.668,2.3052
308929,WEST,2000,3,4,1.5469,1.5451,1.4842,
308935,ACME,2000,3,5,1.519,1.4891,2.3822,3.4441
308937,ALTU,2000,3,5,1.8214,1.8333,,
308957,BUFF,2000,3,5,1.8241,1.8563,1.7063,2.3147
309066,WEST,2000,3,5,1.5546,1.5411,1.4826,
309072,ACME,2000,3,6,,,,
309074,ALTU,2000,3,6,1.8736,1.8175,,
309094,BUFF,2000,3,6,1.8818,1.8697,1.7252,2.3202
309203,WEST,2000,3,6,1.5648,1.5397,1.4806,
309209,ACME,2000,3,7,1.5328,1.4893,2.3689,3.4298
309211,ALTU,2000,3,7,1.8665,1.8015,,
309231,BUFF,2000,3,7,1.9466,1.8763,1.7434,2.3308
309340,WEST,2000,3,7,1.7171,1.5407,1.4822,
309346,ACME,2000,3,8,1.4774,1.4853,2.3612,3.4211
309348,ALTU,2000,3,8,1.777,1.8203,,
309368,BUFF,2000,3,8,1.9665,1.8746,1.7423,2.3316
309477,WEST,2000,3,8,1.5872,1.5365,1.4824,
309483,ACME,2000,3,9,1.4825,1.4832,2.3505,3.4059
309485,ALTU,2000,3,9,1.9005,1.8337,,
309505,BUFF,2000,3,9,2.0053,1.8888,1.7488,2.3352
309614,WEST,2000,3,9,1.5803,1.5431,1.4828,
309620,ACME,2000,3,10,1.4908,1.4779,2.342,3.3951
309622,ALTU,2000,3,10,2.0153,1.8382,,
309642,BUFF,2000,3,10,2.05,1.9059,1.7602,2.3376
309751,WEST,2000,3,10,1.6069,1.5451,1.4824,
309757,ACME,2000,3,11,1.5062,1.4803,2.3458,3.399
309759,ALTU,2000,3,11,2.1006,1.8602,,
309779,BUFF,2000,3,11,2.0551,1.9203,1.7748,2.3426
309888,WEST,2000,3,11,1.5921,1.5465,1.4822,
309894,ACME,2000,3,12,1.5219,1.4839,2.3486,3.3983
309896,ALTU,2000,3,12,2.1341,1.8719,,
309916,BUFF,2000,3,12,2.058,1.9226,1.7815,2.351
310025,WEST,2000,3,12,1.586,1.5468,1.4824,
310031,ACME,2000,3,13,1.5545,1.4841,2.343,3.3897
310033,ALTU,2000,3,13,2.1429,1.8685,,
310053,BUFF,2000,3,13,2.0711,1.9308,1.7943,2.3598
310162,WEST,2000,3,13,1.5961,1.5507,1.4826,
310168,ACME,2000,3,14,1.5126,1.4841,2.3345,3.3816
310170,ALTU,2000,3,14,2.1531,1.8659,,
310190,BUFF,2000,3,14,2.0633,1.9308,1.7975,2.3591
310299,WEST,2000,3,14,1.7392,1.5507,1.4846,
310305,ACME,2000,3,15,1.491,1.4832,2.3255,3.3738
310307,ALTU,2000,3,15,2.1654,1.8589,,
310327,BUFF,2000,3,15,2.0552,1.9183,1.7961,2.3544
310436,WEST,2000,3,15,2.0087,1.5583,1.4834,
310442,ACME,2000,3,16,1.4978,1.4815,2.3118,3.3543
310444,ALTU,2000,3,16,1.9986,1.8779,,
310464,BUFF,2000,3,16,2.104,1.9141,1.7991,2.3662
310573,WEST,2000,3,16,2.1292,1.5551,1.484,
310579,ACME,2000,3,17,1.509,1.4839,2.3081,3.3448
310581,ALTU,2000,3,17,1.6173,1.9284,,
310601,BUFF,2000,3,17,2.0517,1.8718,1.7625,2.356
310710,WEST,2000,3,17,1.93,1.5588,1.4816,
310716,ACME,2000,3,18,1.5117,1.4841,2.3094,3.3446
310718,ALTU,2000,3,18,1.6913,1.9122,,
310738,BUFF,2000,3,18,1.9525,1.8052,1.6792,2.312
310847,WEST,2000,3,18,1.5945,1.5679,1.4856,
310853,ACME,2000,3,19,1.5133,1.4891,2.3092,3.3403
310855,ALTU,2000,3,19,1.786,1.8911,,
310875,BUFF,2000,3,19,1.9117,1.7961,1.628,2.2342
310984,WEST,2000,3,19,1.5589,1.5542,1.4844,
310990,ACME,2000,3,20,1.5394,1.494,2.3086,3.3407
310992,ALTU,2000,3,20,1.8707,1.8644,,
311012,BUFF,2000,3,20,1.9231,1.8226,1.6505,2.2136
311121,WEST,2000,3,20,1.5597,1.5571,1.4834,
311127,ACME,2000,3,21,1.5207,1.4844,2.3006,3.3316
311129,ALTU,2000,3,21,1.9447,1.841,,
311149,BUFF,2000,3,21,1.9579,1.837,1.6651,2.2163
311258,WEST,2000,3,21,1.5624,1.5527,1.4846,
311264,ACME,2000,3,22,1.4597,1.4768,2.1715,3.3236
311266,ALTU,2000,3,22,1.8651,1.8548,,
311286,BUFF,2000,3,22,1.7778,1.7773,1.6332,2.215
311395,WEST,2000,3,22,1.5632,1.5485,1.4794,
311401,ACME,2000,3,23,1.4487,1.4763,1.5222,2.3953
311403,ALTU,2000,3,23,1.5169,1.5588,,
311423,BUFF,2000,3,23,1.5675,1.5312,1.4826,1.6264
311532,WEST,2000,3,23,1.5575,1.5488,1.4806,
311538,ACME,2000,3,24,1.4568,1.4774,1.5042,1.751
311540,ALTU,2000,3,24,,,,
311560,BUFF,2000,3,24,1.6458,1.5588,1.4968,1.6935
311594,ALTU,2000,3,24,1.6025,1.4723,1.5288,1.5781
311669,WEST,2000,3,24,1.5504,1.5468,1.4836,
311675,ACME,2000,3,25,1.4597,1.468,1.4967,1.552
311677,ALTU,2000,3,25,1.5519,1.5407,,
311697,BUFF,2000,3,25,1.7442,1.6298,1.5109,1.7802
311806,WEST,2000,3,25,1.6047,1.5453,1.4806,
311812,ACME,2000,3,26,1.4644,1.4694,1.4974,1.4972
311814,ALTU,2000,3,26,1.6176,1.5381,,
311834,BUFF,2000,3,26,1.8256,1.7009,1.5259,1.8295
311943,WEST,2000,3,26,1.6902,1.5461,1.4796,
311949,ACME,2000,3,27,1.4776,1.4651,1.4922,1.4872
311951,ALTU,2000,3,27,1.7174,1.533,,
311971,BUFF,2000,3,27,1.8812,1.744,1.5504,1.877
312080,WEST,2000,3,27,1.5797,1.5382,1.4747,
312086,ACME,2000,3,28,1.5022,1.4669,1.4948,1.4916
312088,ALTU,2000,3,28,1.8049,1.5371,,
312108,BUFF,2000,3,28,1.9357,1.7637,1.582,1.9025
312217,WEST,2000,3,28,1.6565,1.5382,1.4729,
312223,ACME,2000,3,29,1.5175,1.4591,1.4875,1.4889
312225,ALTU,2000,3,29,1.9102,1.536,,
312245,BUFF,2000,3,29,1.9767,1.7866,1.6144,1.9276
312354,WEST,2000,3,29,1.6984,1.5407,1.4794,
312360,ACME,2000,3,30,1.5549,1.4611,1.4841,1.4942
312362,ALTU,2000,3,30,1.9666,1.5481,,
312382,BUFF,2000,3,30,1.9731,1.7985,1.6346,1.9414
312491,WEST,2000,3,30,1.5571,1.5333,1.4747,
312497,ACME,2000,3,31,1.6097,1.4658,1.4882,1.4985
312499,ALTU,2000,3,31,2.0405,1.5611,,
312519,BUFF,2000,3,31,1.9859,1.808,1.6509,1.9567
312628,WEST,2000,3,31,1.5579,1.5335,1.4741,
312634,ACME,2000,4,1,1.546,1.4647,1.4901,1.5072
312636,ALTU,2000,4,1,1.6386,1.5479,,
312656,BUFF,2000,4,1,1.9078,1.7752,1.6352,1.9564
312765,WEST,2000,4,1,1.5699,1.537,1.4772,
312771,ACME,2000,4,2,1.467,1.4664,1.4931,1.5126
312773,ALTU,2000,4,2,1.5624,1.5383,,
312793,BUFF,2000,4,2,1.9028,1.7752,1.6208,1.935
312902,WEST,2000,4,2,1.561,1.5343,1.4749,
312908,ACME,2000,4,3,1.4808,1.4629,1.4933,1.5186
312910,ALTU,2000,4,3,1.6048,1.5356,,
312930,BUFF,2000,4,3,1.9446,1.7851,1.6298,1.9407
313039,WEST,2000,4,3,1.5695,1.5357,1.4745,
313045,ACME,2000,4,4,1.4922,1.4669,1.4935,1.5247
313047,ALTU,2000,4,4,1.6696,1.5336,,
313067,BUFF,2000,4,4,1.9446,1.7993,1.6422,1.9491
313176,WEST,2000,4,4,1.7628,1.5389,1.4749,
313182,ACME,2000,4,5,1.5205,1.4673,1.5017,1.5334
313184,ALTU,2000,4,5,1.7099,1.5358,,
313204,BUFF,2000,4,5,1.9257,1.7857,1.6424,1.9515
313238,ALTU,2000,4,5,,,,
313313,WEST,2000,4,5,2.1233,1.5478,1.4745,
313319,ACME,2000,4,6,1.6123,1.4678,1.507,1.536
313321,ALTU,2000,4,6,1.7723,1.5326,,
313341,BUFF,2000,4,6,1.9513,1.7971,1.6567,1.96
313450,WEST,2000,4,6,2.3487,1.5753,1.4737,
313456,ACME,2000,4,7,1.7247,1.4635,1.5049,1.5388
313458,ALTU,2000,4,7,1.8774,1.5294,,
313478,BUFF,2000,4,7,1.9926,1.8065,1.6655,1.97
313587,WEST,2000,4,7,2.484,1.7368,1.4762,
313593,ACME,2000,4,8,1.8447,1.4622,1.501,1.5416
313595,ALTU,2000,4,8,1.9771,1.5309,,
313615,BUFF,2000,4,8,2.0154,1.8209,1.6774,1.9801
313724,WEST,2000,4,8,2.6348,1.9752,1.4749,
313730,ACME,2000,4,9,1.948,1.4707,1.5107,1.5501
313732,ALTU,2000,4,9,2.0383,1.553,,
313752,BUFF,2000,4,9,2.0169,1.8256,1.6866,1.9925
313861,WEST,2000,4,9,2.7472,2.1288,1.4798,
313867,ACME,2000,4,10,2.0466,1.4748,1.5167,1.5549
313869,ALTU,2000,4,10,2.0494,1.5516,,
313889,BUFF,2000,4,10,2.019,1.8302,1.6965,1.9969
313998,WEST,2000,4,10,2.8472,2.2393,1.481,
314004,ACME,2000,4,11,1.8556,1.4756,1.5211,1.5581
314006,ALTU,2000,4,11,2.0821,1.5641,,
314026,BUFF,2000,4,11,2.0601,1.8353,1.7055,2.01
314135,WEST,2000,4,11,1.7859,1.7496,1.4723,
314141,ACME,2000,4,12,1.4517,1.4763,1.5301,1.5648
314143,ALTU,2000,4,12,1.5517,1.5481,,
314163,BUFF,2000,4,12,2.0727,1.8505,1.7147,2.0169
314272,WEST,2000,4,12,1.5537,1.6045,1.4706,
314278,ACME,2000,4,13,1.4523,1.4785,1.5419,1.5704
314280,ALTU,2000,4,13,1.5802,1.5324,,
314300,BUFF,2000,4,13,2.0605,1.8549,1.7254,2.026
314409,WEST,2000,4,13,1.5591,1.5925,1.4719,
314415,ACME,2000,4,14,1.4551,1.4768,1.5492,1.575
314417,ALTU,2000,4,14,1.6485,1.5345,,
314437,BUFF,2000,4,14,2.0573,1.8485,1.7324,2.0315
314546,WEST,2000,4,14,1.6555,1.5814,1.4701,
314552,ACME,2000,4,15,1.4532,1.4723,1.5443,1.572
314554,ALTU,2000,4,15,1.6818,1.5351,,
314574,BUFF,2000,4,15,2.1394,1.8549,1.7299,2.0326
314683,WEST,2000,4,15,1.9449,1.5844,1.4739,
314689,ACME,2000,4,16,1.4408,1.4573,1.5331,1.5694
314691,ALTU,2000,4,16,1.6135,1.5343,,
314711,BUFF,2000,4,16,2.1626,1.8859,1.7488,2.0453
314820,WEST,2000,4,16,1.6024,1.5863,1.4723,
314826,ACME,2000,4,17,1.4519,1.4642,1.51,1.5655
314828,ALTU,2000,4,17,1.7218,1.5398,,
314848,BUFF,2000,4,17,2.1631,1.887,1.7587,2.0547
314957,WEST,2000,4,17,1.7309,1.5979,1.4739,
314963,ACME,2000,4,18,1.4603,1.4655,1.5,1.5541
314965,ALTU,2000,4,18,1.758,1.5411,,
314985,BUFF,2000,4,18,2.1466,1.8829,1.7685,2.0613
315094,WEST,2000,4,18,2.0798,1.6212,1.4751,
315100,ACME,2000,4,19,1.4672,1.4617,1.4969,1.5442
315102,ALTU,2000,4,19,1.8085,1.5347,,
315122,BUFF,2000,4,19,2.1784,1.8703,1.7687,2.0617
315231,WEST,2000,4,19,2.28,1.767,1.4743,
315237,ACME,2000,4,20,1.4515,1.4499,1.4914,1.5351
315239,ALTU,2000,4,20,1.9356,1.5441,,
315259,BUFF,2000,4,20,2.2906,1.8845,1.7744,2.0661
315368,WEST,2000,4,20,1.7089,1.9283,1.4764,
315374,ACME,2000,4,21,1.4561,1.447,1.4922,1.5319
315376,ALTU,2000,4,21,2.0183,1.558,,
315396,BUFF,2000,4,21,2.3415,1.9008,1.7822,2.07
315505,WEST,2000,4,21,2.1534,2.0721,1.4764,
315511,ACME,2000,4,22,1.477,1.4467,1.4907,1.5327
315513,ALTU,2000,4,22,2.1201,1.5722,,
315533,BUFF,2000,4,22,2.437,1.8999,1.7856,2.072
315642,WEST,2000,4,22,2.3962,2.1853,1.4782,
315648,ACME,2000,4,23,1.491,1.4548,1.5008,1.5392
315650,ALTU,2000,4,23,2.1593,1.591,,
315670,BUFF,2000,4,23,2.5159,1.9147,1.7952,2.0775
315779,WEST,2000,4,23,2.2288,2.2653,1.4784,
315785,ACME,2000,4,24,1.5511,1.4541,1.5019,1.5386
315787,ALTU,2000,4,24,2.1426,1.6034,,
315807,BUFF,2000,4,24,2.5139,1.9207,1.8051,2.0881
315916,WEST,2000,4,24,1.9038,2.3014,1.4826,
315922,ACME,2000,4,25,1.6148,1.4494,1.507,1.5405
315924,ALTU,2000,4,25,2.0417,1.598,,
315944,BUFF,2000,4,25,2.5975,1.9219,1.81,2.0926
316053,WEST,2000,4,25,2.2938,2.3571,1.535,
316059,ACME,2000,4,26,1.7277,1.4539,1.5062,1.5353
316061,ALTU,2000,4,26,2.0209,1.6066,,
316081,BUFF,2000,4,26,2.6435,1.9372,1.8181,2.1017
316190,WEST,2000,4,26,2.4899,2.4072,1.6825,
316196,ACME,2000,4,27,1.5456,1.4577,1.5145,1.5457
316198,ALTU,2000,4,27,2.0363,1.6076,,
316218,BUFF,2000,4,27,2.6178,1.9403,1.8252,2.1052
316327,WEST,2000,4,27,2.6864,2.4533,1.7908,
316333,ACME,2000,4,28,1.5184,1.4577,1.5199,1.5494
316335,ALTU,2000,4,28,2.0993,1.616,,
316355,BUFF,2000,4,28,2.6347,1.9448,1.8313,2.1088
316464,WEST,2000,4,28,2.9268,2.5155,1.9114,
316470,ACME,2000,4,29,1.5481,1.4642,1.5256,1.554
316472,ALTU,2000,4,29,2.1957,1.6354,,
316492,BUFF,2000,4,29,2.6441,1.9495,1.8365,2.113
316601,WEST,2000,4,29,3.0935,2.5641,1.995,
316607,ACME,2000,4,30,1.5511,1.4732,1.5252,1.5522
316609,ALTU,2000,4,30,1.7968,1.5974,,
316629,BUFF,2000,4,30,2.6954,1.9604,1.8392,2.1134
316738,WEST,2000,4,30,3.0571,2.5879,2.0377,
316744,ACME,2000,5,1,1.461,1.4709,1.5072,1.5548
316746,ALTU,2000,5,1,1.5377,1.5245,,
316766,BUFF,2000,5,1,2.7332,1.9823,1.8515,2.1222
316875,WEST,2000,5,1,1.5752,1.604,1.6083,
316881,ACME,2000,5,2,1.4653,1.466,1.477,1.5405
316883,ALTU,2000,5,2,1.5788,1.5255,,
316903,BUFF,2000,5,2,2.6563,1.9884,1.8581,2.1284
317012,WEST,2000,5,2,1.5583,1.5878,1.6061,
317018,ACME,2000,5,3,1.4642,1.4676,1.4753,1.5314
317020,ALTU,2000,5,3,1.588,1.526,,
317040,BUFF,2000,5,3,2.5699,1.9872,1.8693,2.1385
317149,WEST,2000,5,3,1.5541,1.5721,1.6012,
317155,ACME,2000,5,4,1.4699,1.4644,1.4766,1.5258
317157,ALTU,2000,5,4,1.685,1.5245,,
317177,BUFF,2000,5,4,2.5219,1.9765,1.8706,2.1427
317286,WEST,2000,5,4,1.5413,1.5559,1.5883,
317292,ACME,2000,5,5,1.4797,1.4611,1.4783,1.5247
317294,ALTU,2000,5,5,1.8105,1.5251,,
317314,BUFF,2000,5,5,2.5593,1.9718,1.8675,2.1418
317423,WEST,2000,5,5,1.5425,1.5522,1.5832,
317429,ACME,2000,5,6,1.4886,1.462,1.4796,1.5262
317431,ALTU,2000,5,6,1.8455,1.513,,
317451,BUFF,2000,5,6,2.5097,1.9639,1.8641,2.139
317560,WEST,2000,5,6,1.5244,1.5357,1.563,
317566,ACME,2000,5,7,1.5524,1.4622,1.4854,1.5267
317568,ALTU,2000,5,7,2.0144,1.5298,,
317588,BUFF,2000,5,7,2.5377,1.96,1.8717,2.1446
317697,WEST,2000,5,7,1.5161,1.5308,1.5515,
317703,ACME,2000,5,8,1.7117,1.455,1.4826,1.5232
317705,ALTU,2000,5,8,2.2561,1.5522,,
317725,BUFF,2000,5,8,2.7289,1.9718,1.8711,2.1401
317834,WEST,2000,5,8,1.5778,1.5308,1.5499,
317840,ACME,2000,5,9,1.8728,1.4532,1.4815,1.5238
317842,ALTU,2000,5,9,2.537,1.6089,,
317862,BUFF,2000,5,9,2.3404,1.9948,1.8756,2.1404
317971,WEST,2000,5,9,1.6124,1.5257,1.5477,
317977,ACME,2000,5,10,2.016,1.4698,1.4835,1.5262
317979,ALTU,2000,5,10,2.69,1.6808,,
317999,BUFF,2000,5,10,2.3186,2.0006,1.8805,2.1437
318108,WEST,2000,5,10,1.5746,1.5262,1.5416,
318114,ACME,2000,5,11,2.2012,1.5117,1.4942,1.5316
318116,ALTU,2000,5,11,2.7989,1.793,,
318136,BUFF,2000,5,11,2.3306,1.9934,1.8883,2.1509
318245,WEST,2000,5,11,1.7097,1.5247,1.5372,
318251,ACME,2000,5,12,2.5084,1.6042,1.4961,1.5394
318253,ALTU,2000,5,12,3.2573,1.9453,,
318273,BUFF,2000,5,12,2.5714,2.0174,1.8978,2.1596
318382,WEST,2000,5,12,1.993,1.5254,1.5335,
318388,ACME,2000,5,13,2.8579,1.7085,1.4978,1.5427
318390,ALTU,2000,5,13,3.5355,2.0905,,
318410,BUFF,2000,5,13,2.7781,2.0489,1.905,2.1646
318519,WEST,2000,5,13,2.2046,1.5429,1.5311,
318525,ACME,2000,5,14,3.1037,1.8194,1.5109,1.5499
318527,ALTU,2000,5,14,3.6681,2.221,,
318547,BUFF,2000,5,14,2.9041,2.0691,1.9155,2.1737
318656,WEST,2000,5,14,2.3966,1.7022,1.5299,
318662,ACME,2000,5,15,3.3185,1.9289,1.5241,1.5538
318664,ALTU,2000,5,15,3.7425,2.3522,,
318684,BUFF,2000,5,15,2.9683,2.0767,1.9231,2.1808
318793,WEST,2000,5,15,2.5123,1.9801,1.5285,
318799,ACME,2000,5,16,3.4488,2.0324,1.5398,1.5629
318801,ALTU,2000,5,16,3.7687,2.459,,
318821,BUFF,2000,5,16,3.2711,2.0823,1.9278,2.1845
318930,WEST,2000,5,16,2.558,2.1617,1.5321,
318936,ACME,2000,5,17,3.5221,2.1231,1.5531,1.5746
318938,ALTU,2000,5,17,3.7857,2.5529,,
318958,BUFF,2000,5,17,3.5595,2.087,1.9324,2.1891
319067,WEST,2000,5,17,,,,
319073,ACME,2000,5,18,3.5531,2.2151,1.5648,1.5863
319075,ALTU,2000,5,18,3.8057,2.6793,,
319095,BUFF,2000,5,18,3.6038,2.1316,1.9471,2.2009
319204,WEST,2000,5,18,2.6673,2.3242,1.5958,
319210,ACME,2000,5,19,3.6081,2.3065,1.5783,1.5999
319212,ALTU,2000,5,19,3.8397,2.7742,,
319232,BUFF,2000,5,19,3.6668,2.153,1.9534,2.2045
319341,WEST,2000,5,19,2.7557,2.3588,1.6968,
319347,ACME,2000,5,20,3.5932,2.388,1.5997,1.6147
319349,ALTU,2000,5,20,3.8227,2.8045,,
319369,BUFF,2000,5,20,3.6978,2.1713,1.9606,2.2125
319478,WEST,2000,5,20,2.8474,2.392,1.7893,
319484,ACME,2000,5,21,3.5924,2.4322,1.619,1.6296
319486,ALTU,2000,5,21,3.814,2.7548,,
319506,BUFF,2000,5,21,3.6769,2.1888,1.9638,2.216
319615,WEST,2000,5,21,2.9691,2.4349,1.9003,
319621,ACME,2000,5,22,3.6083,2.5099,1.6409,1.6433
319623,ALTU,2000,5,22,3.8085,2.6857,,
319643,BUFF,2000,5,22,3.548,2.207,1.968,2.2185
319752,WEST,2000,5,22,3.0589,2.4823,1.9886,
319758,ACME,2000,5,23,3.626,2.6169,1.6633,1.6578
319760,ALTU,2000,5,23,3.811,2.6277,,
319780,BUFF,2000,5,23,3.5645,2.238,1.9775,2.2263
319889,WEST,2000,5,23,3.1114,2.515,2.0611,
319895,ACME,2000,5,24,3.6504,2.7791,1.6937,1.6782
319897,ALTU,2000,5,24,3.8116,2.5767,,
319917,BUFF,2000,5,24,3.6886,2.2858,1.9795,2.2292
320026,WEST,2000,5,24,3.0898,2.5756,2.1413,
320032,ACME,2000,5,25,3.6725,2.9894,1.7212,1.6996
